"regional,""kode_kebun"",""nama_kebun"",""afdeling"",""blok"""
DJABA,KALAK,KEBUN CISALAK BARU,AFD06,F4
DJABA,KALAK,KEBUN CISALAK BARU,AFD06,F5
DJABA,KALAK,KEBUN CISALAK BARU,AFD06,F6
DJABA,KALAK,KEBUN CISALAK BARU,AFD06,F7
DJABA,KALAK,KEBUN CISALAK BARU,AFD06,F8
DJABA,KALAK,KEBUN CISALAK BARU,AFD06,F9
DJABA,KBODA,KEBUN BOJONG DATAR,AFD01,A1
DJABA,KBODA,KEBUN BOJONG DATAR,AFD01,A10
DJABA,KBODA,KEBUN BOJONG DATAR,AFD01,A11
DJABA,KBODA,KEBUN BOJONG DATAR,AFD01,A12
DJABA,KBODA,KEBUN BOJONG DATAR,AFD01,A13
DJABA,KBODA,KEBUN BOJONG DATAR,AFD01,A14
DJABA,KBODA,KEBUN BOJONG DATAR,AFD01,A15
DJABA,KBODA,KEBUN BOJONG DATAR,AFD01,A16
DJABA,KBODA,KEBUN BOJONG DATAR,AFD01,A17
DJABA,KBODA,KEBUN BOJONG DATAR,AFD01,A18
DJABA,KBODA,KEBUN BOJONG DATAR,AFD01,A19
DJABA,KBODA,KEBUN BOJONG DATAR,AFD01,A2
DJABA,KBODA,KEBUN BOJONG DATAR,AFD01,A20
DJABA,KBODA,KEBUN BOJONG DATAR,AFD01,A21
DJABA,KBODA,KEBUN BOJONG DATAR,AFD01,A22
DJABA,KBODA,KEBUN BOJONG DATAR,AFD01,A23
DJABA,KBODA,KEBUN BOJONG DATAR,AFD01,A24
DJABA,KBODA,KEBUN BOJONG DATAR,AFD01,A25
DJABA,KBODA,KEBUN BOJONG DATAR,AFD01,A26
DJABA,KBODA,KEBUN BOJONG DATAR,AFD01,A27
DJABA,KBODA,KEBUN BOJONG DATAR,AFD01,A28
DJABA,KBODA,KEBUN BOJONG DATAR,AFD01,A29
DJABA,KBODA,KEBUN BOJONG DATAR,AFD01,A3
DJABA,KBODA,KEBUN BOJONG DATAR,AFD01,A30
DJABA,KBODA,KEBUN BOJONG DATAR,AFD01,A4
DJABA,KBODA,KEBUN BOJONG DATAR,AFD01,A5
DJABA,KBODA,KEBUN BOJONG DATAR,AFD01,A6
DJABA,KBODA,KEBUN BOJONG DATAR,AFD01,A7
DJABA,KBODA,KEBUN BOJONG DATAR,AFD01,A8
DJABA,KBODA,KEBUN BOJONG DATAR,AFD01,A9
DJABA,KBODA,KEBUN BOJONG DATAR,AFD02,B1
DJABA,KBODA,KEBUN BOJONG DATAR,AFD02,B10
DJABA,KBODA,KEBUN BOJONG DATAR,AFD02,B11
DJABA,KBODA,KEBUN BOJONG DATAR,AFD02,B13
DJABA,KBODA,KEBUN BOJONG DATAR,AFD02,B15
DJABA,KBODA,KEBUN BOJONG DATAR,AFD02,B16
DJABA,KBODA,KEBUN BOJONG DATAR,AFD02,B17
DJABA,KBODA,KEBUN BOJONG DATAR,AFD02,B18
DJABA,KBODA,KEBUN BOJONG DATAR,AFD02,B19
DJABA,KBODA,KEBUN BOJONG DATAR,AFD02,B2
DJABA,KBODA,KEBUN BOJONG DATAR,AFD02,B20
DJABA,KBODA,KEBUN BOJONG DATAR,AFD02,B3
DJABA,KBODA,KEBUN BOJONG DATAR,AFD02,B4
DJABA,KBODA,KEBUN BOJONG DATAR,AFD02,B5
DJABA,KBODA,KEBUN BOJONG DATAR,AFD02,B6
DJABA,KBODA,KEBUN BOJONG DATAR,AFD02,B7
DJABA,KBODA,KEBUN BOJONG DATAR,AFD02,B8
DJABA,KBODA,KEBUN BOJONG DATAR,AFD02,B9
DJABA,KBODA,KEBUN BOJONG DATAR,AFD03,C10
DJABA,KBODA,KEBUN BOJONG DATAR,AFD03,C11
DJABA,KBODA,KEBUN BOJONG DATAR,AFD03,C13
DJABA,KBODA,KEBUN BOJONG DATAR,AFD03,C14
DJABA,KBODA,KEBUN BOJONG DATAR,AFD03,C15
DJABA,KBODA,KEBUN BOJONG DATAR,AFD03,C16
DJABA,KBODA,KEBUN BOJONG DATAR,AFD03,C17
DJABA,KBODA,KEBUN BOJONG DATAR,AFD03,C18
DJABA,KBODA,KEBUN BOJONG DATAR,AFD03,C19
DJABA,KBODA,KEBUN BOJONG DATAR,AFD03,C20
DJABA,KBODA,KEBUN BOJONG DATAR,AFD03,C21
DJABA,KBODA,KEBUN BOJONG DATAR,AFD03,C3
DJABA,KBODA,KEBUN BOJONG DATAR,AFD03,C4
DJABA,KBODA,KEBUN BOJONG DATAR,AFD03,C5
DJABA,KBODA,KEBUN BOJONG DATAR,AFD03,C6
DJABA,KBODA,KEBUN BOJONG DATAR,AFD03,C7
DJABA,KBODA,KEBUN BOJONG DATAR,AFD03,C8
DJABA,KBODA,KEBUN BOJONG DATAR,AFD03,C9
DJABA,KBODA,KEBUN BOJONG DATAR,AFD04,D1
DJABA,KBODA,KEBUN BOJONG DATAR,AFD04,D10
DJABA,KBODA,KEBUN BOJONG DATAR,AFD04,D11
DJABA,KBODA,KEBUN BOJONG DATAR,AFD04,D12
DJABA,KBODA,KEBUN BOJONG DATAR,AFD04,D13
DJABA,KBODA,KEBUN BOJONG DATAR,AFD04,D14
DJABA,KBODA,KEBUN BOJONG DATAR,AFD04,D15
DJABA,KBODA,KEBUN BOJONG DATAR,AFD04,D16
DJABA,KBODA,KEBUN BOJONG DATAR,AFD04,D17
DJABA,KBODA,KEBUN BOJONG DATAR,AFD04,D18
DJABA,KBODA,KEBUN BOJONG DATAR,AFD04,D19
DJABA,KBODA,KEBUN BOJONG DATAR,AFD04,D2
DJABA,KBODA,KEBUN BOJONG DATAR,AFD04,D20
DJABA,KBODA,KEBUN BOJONG DATAR,AFD04,D3
DJABA,KBODA,KEBUN BOJONG DATAR,AFD04,D4
DJABA,KBODA,KEBUN BOJONG DATAR,AFD04,D5
DJABA,KBODA,KEBUN BOJONG DATAR,AFD04,D6
DJABA,KBODA,KEBUN BOJONG DATAR,AFD04,D7
DJABA,KBODA,KEBUN BOJONG DATAR,AFD04,D8
DJABA,KBODA,KEBUN BOJONG DATAR,AFD04,D9
DJABA,KBODA,KEBUN BOJONG DATAR,AFD05,E1
DJABA,KBODA,KEBUN BOJONG DATAR,AFD05,E10
DJABA,KBODA,KEBUN BOJONG DATAR,AFD05,E11
DJABA,KBODA,KEBUN BOJONG DATAR,AFD05,E12
DJABA,KBODA,KEBUN BOJONG DATAR,AFD05,E13
DJABA,KBODA,KEBUN BOJONG DATAR,AFD05,E14
DJABA,KBODA,KEBUN BOJONG DATAR,AFD05,E15
DJABA,KBODA,KEBUN BOJONG DATAR,AFD05,E16
DJABA,KBODA,KEBUN BOJONG DATAR,AFD05,E17
DJABA,KBODA,KEBUN BOJONG DATAR,AFD05,E18
DJABA,KBODA,KEBUN BOJONG DATAR,AFD05,E19
DJABA,KBODA,KEBUN BOJONG DATAR,AFD05,E2
DJABA,KBODA,KEBUN BOJONG DATAR,AFD05,E20
DJABA,KBODA,KEBUN BOJONG DATAR,AFD05,E21
DJABA,KBODA,KEBUN BOJONG DATAR,AFD05,E22
DJABA,KBODA,KEBUN BOJONG DATAR,AFD05,E23
DJABA,KBODA,KEBUN BOJONG DATAR,AFD05,E24
DJABA,KBODA,KEBUN BOJONG DATAR,AFD05,E25
DJABA,KBODA,KEBUN BOJONG DATAR,AFD05,E26
DJABA,KBODA,KEBUN BOJONG DATAR,AFD05,E3
DJABA,KBODA,KEBUN BOJONG DATAR,AFD05,E4
DJABA,KBODA,KEBUN BOJONG DATAR,AFD05,E5
DJABA,KBODA,KEBUN BOJONG DATAR,AFD05,E6
DJABA,KBODA,KEBUN BOJONG DATAR,AFD05,E7
DJABA,KBODA,KEBUN BOJONG DATAR,AFD05,E8
DJABA,KBODA,KEBUN BOJONG DATAR,AFD05,E9
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD01,A 1
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD01,A 10
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD01,A 11
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD01,A 12
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD01,A 13
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD01,A 14
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD01,A 15
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD01,A 16
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD01,A 17
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD01,A 18
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD01,A 2
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD01,A 3
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD01,A 4
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD01,A 5
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD01,A 6
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD01,A 7
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD01,A 8
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD01,A 9
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD02,B 1
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD02,B 10
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD02,B 11
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD02,B 12
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD02,B 13
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD02,B 14
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD02,B 15
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD02,B 16
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD02,B 17
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD02,B 18
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD02,B 19
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD02,B 2
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD02,B 20
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD02,B 3
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD02,B 4
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD02,B 5
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD02,B 6
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD02,B 7
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD02,B 8
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD02,B 9
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD03,C 1
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD03,C 10
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD03,C 11
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD03,C 12
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD03,C 13
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD03,C 14
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD03,C 15
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD03,C 16
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD03,C 17
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD03,C 18
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD03,C 19
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD03,C 2
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD03,C 20
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD03,C 21
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD03,C 22
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD03,C 23
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD03,C 24
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD03,C 25
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD03,C 26
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD03,C 27
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD03,C 28
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD03,C 29
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD03,C 3
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD03,C 30
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD03,C 4
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD03,C 5
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD03,C 6
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD03,C 7
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD03,C 8
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD03,C 9
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD04,D 1
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD04,D 10
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD04,D 11
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD04,D 12
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD04,D 13
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD04,D 14
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD04,D 15
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD04,D 16
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD04,D 17
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD04,D 18
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD04,D 19
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD04,D 2
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD04,D 20
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD04,D 21
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD04,D 3
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD04,D 4
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD04,D 5
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD04,D 6
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD04,D 7
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD04,D 8
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD04,D 9
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD05,E 1
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD05,E 10
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD05,E 11
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD05,E 12
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD05,E 13
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD05,E 14
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD05,E 15
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD05,E 16
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD05,E 17
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD05,E 18
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD05,E 19
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD05,E 2
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD05,E 20
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD05,E 3
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD05,E 4
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD05,E 5
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD05,E 6
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD05,E 7
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD05,E 8
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD05,E 9
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD06,F 1
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD06,F 10
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD06,F 11
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD06,F 12
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD06,F 13
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD06,F 14
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD06,F 15
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD06,F 16
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD06,F 17
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD06,F 18
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD06,F 19
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD06,F 2
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD06,F 20
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD06,F 21
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD06,F 22
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD06,F 23
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD06,F 24
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD06,F 25
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD06,F 26
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD06,F 27
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD06,F 28
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD06,F 29
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD06,F 3
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD06,F 30
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD06,F 31
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD06,F 32
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD06,F 4
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD06,F 5
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD06,F 6
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD06,F 7
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD06,F 8
DJABA,KCIKA,KEBUN CIKASUNGKA,AFD06,F 9
DJABA,KKEJA,KEBUN KERTAJAYA,AFD01,A1
DJABA,KKEJA,KEBUN KERTAJAYA,AFD01,A10
DJABA,KKEJA,KEBUN KERTAJAYA,AFD01,A11
DJABA,KKEJA,KEBUN KERTAJAYA,AFD01,A12
DJABA,KKEJA,KEBUN KERTAJAYA,AFD01,A13
DJABA,KKEJA,KEBUN KERTAJAYA,AFD01,A14
DJABA,KKEJA,KEBUN KERTAJAYA,AFD01,A15
DJABA,KKEJA,KEBUN KERTAJAYA,AFD01,A16
DJABA,KKEJA,KEBUN KERTAJAYA,AFD01,A17
DJABA,KKEJA,KEBUN KERTAJAYA,AFD01,A18
DJABA,KKEJA,KEBUN KERTAJAYA,AFD01,A19
DJABA,KKEJA,KEBUN KERTAJAYA,AFD01,A2
DJABA,KKEJA,KEBUN KERTAJAYA,AFD01,A20
DJABA,KKEJA,KEBUN KERTAJAYA,AFD01,A21
DJABA,KKEJA,KEBUN KERTAJAYA,AFD01,A22
DJABA,KKEJA,KEBUN KERTAJAYA,AFD01,A23
DJABA,KKEJA,KEBUN KERTAJAYA,AFD01,A24
DJABA,KKEJA,KEBUN KERTAJAYA,AFD01,A25
DJABA,KKEJA,KEBUN KERTAJAYA,AFD01,A26
DJABA,KKEJA,KEBUN KERTAJAYA,AFD01,A27
DJABA,KKEJA,KEBUN KERTAJAYA,AFD01,A28
DJABA,KKEJA,KEBUN KERTAJAYA,AFD01,A29
DJABA,KKEJA,KEBUN KERTAJAYA,AFD01,A3
DJABA,KKEJA,KEBUN KERTAJAYA,AFD01,A30
DJABA,KKEJA,KEBUN KERTAJAYA,AFD01,A31
DJABA,KKEJA,KEBUN KERTAJAYA,AFD01,A32
DJABA,KKEJA,KEBUN KERTAJAYA,AFD01,A33
DJABA,KKEJA,KEBUN KERTAJAYA,AFD01,A4
DJABA,KKEJA,KEBUN KERTAJAYA,AFD01,A5
DJABA,KKEJA,KEBUN KERTAJAYA,AFD01,A6
DJABA,KKEJA,KEBUN KERTAJAYA,AFD01,A7
DJABA,KKEJA,KEBUN KERTAJAYA,AFD01,A8
DJABA,KKEJA,KEBUN KERTAJAYA,AFD01,A9
DJABA,KKEJA,KEBUN KERTAJAYA,AFD02,B1
DJABA,KKEJA,KEBUN KERTAJAYA,AFD02,B10
DJABA,KKEJA,KEBUN KERTAJAYA,AFD02,B11
DJABA,KKEJA,KEBUN KERTAJAYA,AFD02,B12
DJABA,KKEJA,KEBUN KERTAJAYA,AFD02,B13
DJABA,KKEJA,KEBUN KERTAJAYA,AFD02,B14
DJABA,KKEJA,KEBUN KERTAJAYA,AFD02,B15
DJABA,KKEJA,KEBUN KERTAJAYA,AFD02,B16
DJABA,KKEJA,KEBUN KERTAJAYA,AFD02,B17
DJABA,KKEJA,KEBUN KERTAJAYA,AFD02,B18
DJABA,KKEJA,KEBUN KERTAJAYA,AFD02,B19
DJABA,KKEJA,KEBUN KERTAJAYA,AFD02,B2
DJABA,KKEJA,KEBUN KERTAJAYA,AFD02,B20
DJABA,KKEJA,KEBUN KERTAJAYA,AFD02,B21
DJABA,KKEJA,KEBUN KERTAJAYA,AFD02,B22
DJABA,KKEJA,KEBUN KERTAJAYA,AFD02,B23
DJABA,KKEJA,KEBUN KERTAJAYA,AFD02,B3
DJABA,KKEJA,KEBUN KERTAJAYA,AFD02,B4
DJABA,KKEJA,KEBUN KERTAJAYA,AFD02,B5
DJABA,KKEJA,KEBUN KERTAJAYA,AFD02,B6
DJABA,KKEJA,KEBUN KERTAJAYA,AFD02,B7
DJABA,KKEJA,KEBUN KERTAJAYA,AFD02,B8
DJABA,KKEJA,KEBUN KERTAJAYA,AFD02,B9
DJABA,KKEJA,KEBUN KERTAJAYA,AFD03,C1
DJABA,KKEJA,KEBUN KERTAJAYA,AFD03,C10
DJABA,KKEJA,KEBUN KERTAJAYA,AFD03,C11
DJABA,KKEJA,KEBUN KERTAJAYA,AFD03,C12
DJABA,KKEJA,KEBUN KERTAJAYA,AFD03,C13
DJABA,KKEJA,KEBUN KERTAJAYA,AFD03,C14
DJABA,KKEJA,KEBUN KERTAJAYA,AFD03,C15
DJABA,KKEJA,KEBUN KERTAJAYA,AFD03,C16
DJABA,KKEJA,KEBUN KERTAJAYA,AFD03,C17
DJABA,KKEJA,KEBUN KERTAJAYA,AFD03,C18
DJABA,KKEJA,KEBUN KERTAJAYA,AFD03,C2
DJABA,KKEJA,KEBUN KERTAJAYA,AFD03,C3
DJABA,KKEJA,KEBUN KERTAJAYA,AFD03,C4
DJABA,KKEJA,KEBUN KERTAJAYA,AFD03,C5
DJABA,KKEJA,KEBUN KERTAJAYA,AFD03,C6
DJABA,KKEJA,KEBUN KERTAJAYA,AFD03,C7
DJABA,KKEJA,KEBUN KERTAJAYA,AFD03,C8
DJABA,KKEJA,KEBUN KERTAJAYA,AFD03,C9
DJABA,KKEJA,KEBUN KERTAJAYA,AFD04,D1
DJABA,KKEJA,KEBUN KERTAJAYA,AFD04,D10
DJABA,KKEJA,KEBUN KERTAJAYA,AFD04,D11
DJABA,KKEJA,KEBUN KERTAJAYA,AFD04,D12
DJABA,KKEJA,KEBUN KERTAJAYA,AFD04,D13
DJABA,KKEJA,KEBUN KERTAJAYA,AFD04,D14
DJABA,KKEJA,KEBUN KERTAJAYA,AFD04,D15
DJABA,KKEJA,KEBUN KERTAJAYA,AFD04,D16
DJABA,KKEJA,KEBUN KERTAJAYA,AFD04,D17
DJABA,KKEJA,KEBUN KERTAJAYA,AFD04,D18
DJABA,KKEJA,KEBUN KERTAJAYA,AFD04,D19
DJABA,KKEJA,KEBUN KERTAJAYA,AFD04,D2
DJABA,KKEJA,KEBUN KERTAJAYA,AFD04,D20
DJABA,KKEJA,KEBUN KERTAJAYA,AFD04,D21
DJABA,KKEJA,KEBUN KERTAJAYA,AFD04,D22
DJABA,KKEJA,KEBUN KERTAJAYA,AFD04,D3
DJABA,KKEJA,KEBUN KERTAJAYA,AFD04,D4
DJABA,KKEJA,KEBUN KERTAJAYA,AFD04,D5
DJABA,KKEJA,KEBUN KERTAJAYA,AFD04,D6
DJABA,KKEJA,KEBUN KERTAJAYA,AFD04,D7
DJABA,KKEJA,KEBUN KERTAJAYA,AFD04,D8
DJABA,KKEJA,KEBUN KERTAJAYA,AFD04,D9
DJABA,KPALE,KEBUN PANGLEJAR,AFD01,A01
DJABA,KPALE,KEBUN PANGLEJAR,AFD01,A02
DJABA,KPALE,KEBUN PANGLEJAR,AFD01,A03
DJABA,KPALE,KEBUN PANGLEJAR,AFD01,A04
DJABA,KPALE,KEBUN PANGLEJAR,AFD01,A05
DJABA,KPALE,KEBUN PANGLEJAR,AFD01,A06
DJABA,KPALE,KEBUN PANGLEJAR,AFD01,A07
DJABA,KPALE,KEBUN PANGLEJAR,AFD01,A08
DJABA,KPALE,KEBUN PANGLEJAR,AFD02,B1
DJABA,KPALE,KEBUN PANGLEJAR,AFD02,B10
DJABA,KPALE,KEBUN PANGLEJAR,AFD02,B11
DJABA,KPALE,KEBUN PANGLEJAR,AFD02,B12
DJABA,KPALE,KEBUN PANGLEJAR,AFD02,B13
DJABA,KPALE,KEBUN PANGLEJAR,AFD02,B14
DJABA,KPALE,KEBUN PANGLEJAR,AFD02,B15
DJABA,KPALE,KEBUN PANGLEJAR,AFD02,B16
DJABA,KPALE,KEBUN PANGLEJAR,AFD02,B17
DJABA,KPALE,KEBUN PANGLEJAR,AFD02,B18
DJABA,KPALE,KEBUN PANGLEJAR,AFD02,B19
DJABA,KPALE,KEBUN PANGLEJAR,AFD02,B2
DJABA,KPALE,KEBUN PANGLEJAR,AFD02,B20
DJABA,KPALE,KEBUN PANGLEJAR,AFD02,B21
DJABA,KPALE,KEBUN PANGLEJAR,AFD02,B22
DJABA,KPALE,KEBUN PANGLEJAR,AFD02,B23
DJABA,KPALE,KEBUN PANGLEJAR,AFD02,B24
DJABA,KPALE,KEBUN PANGLEJAR,AFD02,B25
DJABA,KPALE,KEBUN PANGLEJAR,AFD02,B26
DJABA,KPALE,KEBUN PANGLEJAR,AFD02,B3
DJABA,KPALE,KEBUN PANGLEJAR,AFD02,B4
DJABA,KPALE,KEBUN PANGLEJAR,AFD02,B5
DJABA,KPALE,KEBUN PANGLEJAR,AFD02,B6
DJABA,KPALE,KEBUN PANGLEJAR,AFD02,B7
DJABA,KPALE,KEBUN PANGLEJAR,AFD02,B8
DJABA,KPALE,KEBUN PANGLEJAR,AFD02,B9
DJABA,KPALE,KEBUN PANGLEJAR,AFD03,C1
DJABA,KPALE,KEBUN PANGLEJAR,AFD03,C10
DJABA,KPALE,KEBUN PANGLEJAR,AFD03,C11
DJABA,KPALE,KEBUN PANGLEJAR,AFD03,C12
DJABA,KPALE,KEBUN PANGLEJAR,AFD03,C13
DJABA,KPALE,KEBUN PANGLEJAR,AFD03,C14
DJABA,KPALE,KEBUN PANGLEJAR,AFD03,C15
DJABA,KPALE,KEBUN PANGLEJAR,AFD03,C16
DJABA,KPALE,KEBUN PANGLEJAR,AFD03,C17
DJABA,KPALE,KEBUN PANGLEJAR,AFD03,C18
DJABA,KPALE,KEBUN PANGLEJAR,AFD03,C19
DJABA,KPALE,KEBUN PANGLEJAR,AFD03,C2
DJABA,KPALE,KEBUN PANGLEJAR,AFD03,C20
DJABA,KPALE,KEBUN PANGLEJAR,AFD03,C3
DJABA,KPALE,KEBUN PANGLEJAR,AFD03,C4
DJABA,KPALE,KEBUN PANGLEJAR,AFD03,C5
DJABA,KPALE,KEBUN PANGLEJAR,AFD03,C6
DJABA,KPALE,KEBUN PANGLEJAR,AFD03,C7
DJABA,KPALE,KEBUN PANGLEJAR,AFD03,C8
DJABA,KPALE,KEBUN PANGLEJAR,AFD03,C9
DJABA,KPALE,KEBUN PANGLEJAR,AFD04,D1
DJABA,KPALE,KEBUN PANGLEJAR,AFD04,D10
DJABA,KPALE,KEBUN PANGLEJAR,AFD04,D11
DJABA,KPALE,KEBUN PANGLEJAR,AFD04,D12
DJABA,KPALE,KEBUN PANGLEJAR,AFD04,D13
DJABA,KPALE,KEBUN PANGLEJAR,AFD04,D14
DJABA,KPALE,KEBUN PANGLEJAR,AFD04,D2
